Date & Time,AQI,High AQI,PM 1 - ug/m³,PM 2.5 - ug/m³,PM 10 - ug/m³,Temp - °C,Hum - %,Dew Point - °C,Wet Bulb - °C,Heat Index - °C
08-04-2023 15:00,15,30,5,9,19,29,88,26,27,35
08-04-2023 15:15,15,43,5,9,20,29,86,26,27,36
08-04-2023 15:30,16,35,6,10,19,29,87,26,27,35
08-04-2023 15:45,16,33,6,10,18,28,88,26,26,34
08-04-2023 16:00,15,35,5,9,19,28,88,26,27,35
08-04-2023 16:15,16,32,5,10,19,28,90,26,27,35
08-04-2023 16:30,18,45,6,11,21,28,89,26,27,35
08-04-2023 16:45,17,33,6,10,21,28,90,27,27,35
08-04-2023 17:00,18,33,6,11,20,28,88,26,27,35
08-04-2023 17:15,16,30,5,10,20,28,88,26,27,35
08-04-2023 17:30,20,42,7,12,23,29,88,26,27,35
08-04-2023 17:45,21,48,7,12,24,29,89,26,27,35
08-04-2023 18:00,20,37,7,12,23,28,87,26,26,34
08-04-2023 18:15,21,48,8,12,22,28,89,26,27,34
08-04-2023 18:30,24,50,8,14,25,28,89,26,26,34
08-04-2023 18:45,19,35,6,12,21,28,90,26,26,34
08-04-2023 19:00,20,35,7,12,23,28,90,26,27,34
08-04-2023 19:15,22,38,8,13,24,28,91,26,26,34
08-04-2023 19:30,20,37,7,12,23,28,90,26,26,33
08-04-2023 19:45,18,40,7,11,21,28,90,26,26,33
08-04-2023 20:00,19,37,7,12,20,28,91,26,26,33
08-04-2023 20:15,18,35,6,11,22,28,91,26,26,34
08-04-2023 20:30,17,35,6,10,21,28,91,26,26,34
08-04-2023 20:45,17,33,6,10,21,28,91,26,26,33
08-04-2023 21:00,20,37,6,12,24,28,91,26,26,33
08-04-2023 21:15,20,45,7,12,22,28,92,26,26,32
08-04-2023 21:30,18,35,6,11,20,27,94,26,26,32
08-04-2023 21:45,18,35,6,11,20,27,93,25,26,31
08-04-2023 22:00,19,45,7,12,21,27,94,26,26,31
08-04-2023 22:15,18,38,6,11,21,27,94,26,26,31
08-04-2023 22:30,16,35,5,10,18,27,94,26,26,32
08-04-2023 22:45,16,37,6,9,19,27,93,26,26,32
08-04-2023 23:00,16,35,6,10,20,27,94,26,26,32
08-04-2023 23:15,23,45,8,14,24,27,94,26,26,33
08-04-2023 23:30,17,33,6,10,20,27,93,26,26,32
08-04-2023 23:45,19,43,6,12,22,27,94,26,26,32
08-05-2023 00:00,17,30,6,10,21,27,92,26,26,32
08-05-2023 00:15,15,35,5,9,19,27,92,26,26,32
08-05-2023 00:30,14,33,4,9,18,27,92,26,26,32
08-05-2023 00:45,15,37,5,9,20,27,91,26,26,32
08-05-2023 01:00,14,30,4,8,18,27,91,26,26,32
08-05-2023 01:15,13,28,4,8,18,27,92,26,26,32
08-05-2023 01:30,16,33,5,10,21,27,92,26,26,33
08-05-2023 01:45,13,28,4,8,18,27,92,26,26,32
08-05-2023 02:00,12,25,4,7,17,27,90,25,26,32
08-05-2023 02:15,11,35,4,6,15,27,91,25,26,32
08-05-2023 02:30,12,25,4,7,16,27,91,25,26,32
08-05-2023 02:45,12,27,4,7,17,27,90,25,26,31
08-05-2023 03:00,11,28,4,7,16,27,92,26,26,32
08-05-2023 03:15,13,27,4,8,18,27,90,25,26,32
08-05-2023 03:30,12,25,4,7,16,27,92,26,26,32
08-05-2023 03:45,13,35,4,8,16,27,93,25,26,30
08-05-2023 04:00,12,30,4,7,16,26,93,25,25,30
08-05-2023 04:15,11,32,4,6,14,26,93,25,25,30
08-05-2023 04:30,10,23,4,6,12,26,92,25,25,30
08-05-2023 04:45,10,27,4,6,13,26,92,25,25,30
08-05-2023 05:00,10,22,4,6,13,26,93,25,26,31
08-05-2023 05:15,11,27,4,6,14,27,94,26,26,31
08-05-2023 05:30,9,22,3,6,12,27,93,26,26,31
08-05-2023 05:45,11,32,4,6,14,27,94,26,26,31
08-05-2023 06:00,13,37,4,8,17,27,94,26,26,31
08-05-2023 06:15,12,35,4,7,15,27,93,26,26,31
08-05-2023 06:30,16,35,6,9,19,27,90,25,26,31
08-05-2023 06:45,15,33,6,9,17,27,91,25,26,31
08-05-2023 07:00,15,32,6,9,17,27,91,25,26,31
08-05-2023 07:15,17,32,6,10,17,27,91,25,26,32
08-05-2023 07:30,15,28,6,9,16,27,92,26,26,32
08-05-2023 07:45,13,27,4,8,17,27,92,26,26,32
08-05-2023 08:00,12,32,4,7,16,27,93,26,26,32
08-05-2023 08:15,14,27,5,9,19,27,93,26,26,33
08-05-2023 08:30,15,28,5,9,19,28,92,26,27,34
08-05-2023 08:45,16,33,5,10,20,28,92,26,27,34
08-05-2023 09:00,15,32,5,9,19,28,90,26,27,34
08-05-2023 09:15,15,35,5,9,21,28,90,26,27,34
08-05-2023 09:30,19,38,6,11,22,28,90,26,27,35
08-05-2023 09:45,17,30,6,10,19,28,89,26,27,35
08-05-2023 10:00,15,33,5,9,20,29,89,27,27,36
08-05-2023 10:15,16,32,5,9,20,29,89,27,27,36
08-05-2023 10:30,15,28,5,9,19,29,88,26,27,35
08-05-2023 10:45,15,32,5,9,20,29,87,26,27,36
08-05-2023 11:00,15,33,5,9,19,29,87,26,27,36
08-05-2023 11:15,16,38,5,10,20,29,87,26,27,36
08-05-2023 11:30,13,32,4,8,18,29,84,26,26,34
08-05-2023 11:45,11,27,4,7,14,28,83,25,26,34
08-05-2023 12:00,17,32,7,10,17,29,83,26,26,35
08-05-2023 12:15,15,32,5,9,16,29,86,26,27,36
08-05-2023 12:30,14,33,5,9,18,29,85,26,27,36
08-05-2023 12:45,16,37,5,10,20,29,85,26,27,36
08-05-2023 13:00,15,33,5,9,18,29,84,26,27,36
08-05-2023 13:15,14,28,4,9,18,29,85,26,27,37
08-05-2023 13:30,14,35,4,8,18,29,83,26,27,37
08-05-2023 13:45,13,27,4,8,18,29,84,27,27,37
08-05-2023 14:00,15,33,5,9,19,30,84,27,27,38
08-05-2023 14:15,13,27,4,8,18,30,83,26,27,37
08-05-2023 14:30,13,28,4,8,17,30,84,26,27,37
08-05-2023 14:45,14,28,4,8,18,29,83,26,27,37
08-05-2023 15:00,12,28,4,7,16,29,80,25,26,36
08-05-2023 15:15,12,30,4,7,16,30,81,26,27,37
08-05-2023 15:30,13,37,4,8,17,30,81,26,27,38
08-05-2023 15:45,12,28,4,7,16,30,80,26,27,39
08-05-2023 16:00,13,32,4,8,18,30,81,26,27,38
08-05-2023 16:15,15,30,5,9,18,30,82,26,27,38
08-05-2023 16:30,14,32,5,8,18,30,81,26,27,38
08-05-2023 16:45,14,33,5,9,17,30,79,27,27,39
08-05-2023 17:00,12,30,4,7,17,31,77,26,27,40
08-05-2023 17:15,13,32,4,8,17,31,79,26,27,38
08-05-2023 17:30,12,27,4,7,15,30,81,26,27,37
08-05-2023 17:45,13,30,4,8,16,29,82,26,27,36
08-05-2023 18:00,13,27,4,8,17,29,83,26,27,37
08-05-2023 18:15,14,33,5,8,17,29,84,26,26,35
08-05-2023 18:30,14,28,5,8,17,29,87,26,27,35
08-05-2023 18:45,16,30,5,10,19,28,87,26,27,35
08-05-2023 19:00,20,50,7,12,22,28,87,26,26,34
08-05-2023 19:15,23,40,8,14,24,28,88,26,26,34
08-05-2023 19:30,23,50,8,14,25,28,88,26,26,34
08-05-2023 19:45,17,35,6,10,20,28,88,26,26,33
08-05-2023 20:00,17,32,6,10,20,28,88,26,26,34
08-05-2023 20:15,18,35,6,11,21,28,88,26,26,34
08-05-2023 20:30,19,37,6,11,21,28,88,26,26,34
08-05-2023 20:45,17,42,6,10,19,28,89,26,26,34
08-05-2023 21:00,17,35,6,10,20,28,89,26,26,33
08-05-2023 21:15,17,38,6,10,21,28,88,26,26,34
08-05-2023 21:30,18,30,6,11,22,28,88,26,26,34
08-05-2023 21:45,18,33,6,11,20,28,90,26,26,34
08-05-2023 22:00,19,33,7,11,23,28,90,26,26,33
08-05-2023 22:15,16,32,6,10,20,28,89,26,26,33
08-05-2023 22:30,15,28,5,9,19,28,90,26,26,33
08-05-2023 22:45,15,27,5,9,19,28,90,26,26,33
08-05-2023 23:00,15,33,5,9,19,28,90,26,26,33
08-05-2023 23:15,19,42,6,11,22,28,90,26,26,33
08-05-2023 23:30,30,51,9,18,31,28,89,26,26,33
08-05-2023 23:45,18,38,6,11,22,28,90,26,26,33
08-06-2023 00:00,22,37,7,13,24,28,89,26,26,33
08-06-2023 00:15,18,38,6,11,20,28,90,26,26,33
08-06-2023 00:30,18,32,6,11,22,27,92,26,26,33
08-06-2023 00:45,17,37,6,10,21,27,94,26,26,32
08-06-2023 01:00,17,32,6,10,21,27,93,26,26,31
08-06-2023 01:15,17,30,6,10,20,27,93,26,26,32
08-06-2023 01:30,15,30,5,9,19,27,93,26,26,32
08-06-2023 01:45,17,37,6,10,21,27,93,26,26,32
08-06-2023 02:00,17,37,6,10,20,27,93,26,26,32
08-06-2023 02:15,16,33,5,10,19,27,93,26,26,32
08-06-2023 02:30,16,37,6,10,20,27,93,26,26,32
08-06-2023 02:45,16,32,5,10,21,27,92,26,26,32
08-06-2023 03:00,15,30,5,9,19,27,91,26,26,32
08-06-2023 03:15,15,27,5,9,20,27,92,26,26,32
08-06-2023 03:30,16,30,5,9,20,27,92,26,26,32
08-06-2023 03:45,16,32,5,10,20,27,90,25,26,32
08-06-2023 04:00,15,33,5,9,19,27,92,26,26,32
08-06-2023 04:15,13,30,5,8,18,27,89,25,26,31
08-06-2023 04:30,14,28,5,9,18,27,92,26,26,32
08-06-2023 04:45,15,38,5,9,20,27,90,25,26,31
08-06-2023 05:00,14,33,5,8,18,27,91,26,26,32
08-06-2023 05:15,13,30,4,8,18,27,90,25,26,32
08-06-2023 05:30,15,30,5,9,18,27,90,25,26,32
08-06-2023 05:45,13,27,4,8,17,27,90,25,26,32
08-06-2023 06:00,14,32,5,9,19,27,89,25,26,32
08-06-2023 06:15,15,32,5,9,18,27,89,25,26,32
08-06-2023 06:30,13,27,4,8,17,27,89,25,26,32
08-06-2023 06:45,13,27,5,8,16,27,89,25,26,32
08-06-2023 07:00,21,37,7,12,23,27,90,26,26,33
08-06-2023 07:15,16,32,5,9,18,27,90,26,26,32
08-06-2023 07:30,14,30,5,8,18,27,89,26,26,32
08-06-2023 07:45,13,37,5,8,16,27,90,26,26,33
08-06-2023 08:00,13,25,4,8,16,27,88,25,26,32
08-06-2023 08:15,13,30,5,8,16,27,87,25,26,32
08-06-2023 08:30,12,28,4,7,14,27,87,25,26,32
08-06-2023 08:45,15,33,5,9,17,28,88,25,26,33
08-06-2023 09:00,13,28,5,8,17,28,85,25,26,33
08-06-2023 09:15,11,25,5,7,12,28,82,25,26,33
08-06-2023 09:30,12,25,5,8,13,28,85,25,26,34
08-06-2023 09:45,13,27,5,8,15,28,84,26,26,34
08-06-2023 10:00,13,28,5,8,14,29,86,26,27,36
08-06-2023 10:15,13,28,5,8,16,29,86,26,27,36
08-06-2023 10:30,12,25,4,7,16,29,85,26,26,35
08-06-2023 10:45,12,25,4,7,16,29,83,26,26,35
08-06-2023 11:00,12,32,4,7,14,29,82,26,26,36
08-06-2023 11:15,12,28,4,7,15,29,83,26,26,35
08-06-2023 11:30,12,25,4,7,15,29,81,26,26,35
08-06-2023 11:45,12,27,5,7,14,29,80,25,26,35
08-06-2023 12:00,12,27,5,7,15,29,82,25,26,34
08-06-2023 12:15,17,33,6,10,17,29,82,25,26,34
08-06-2023 12:30,18,50,7,11,18,29,80,25,26,34
08-06-2023 12:45,19,47,7,11,18,29,79,25,26,34
08-06-2023 13:00,14,28,6,8,16,29,79,25,26,35
08-06-2023 13:15,13,32,5,8,14,29,78,25,26,36
08-06-2023 13:30,13,37,5,8,16,30,80,26,26,36
08-06-2023 13:45,12,30,4,8,15,30,80,26,27,37
08-06-2023 14:00,11,27,4,6,15,30,79,26,27,37
08-06-2023 14:15,12,25,4,7,16,30,80,26,27,38
08-06-2023 14:30,13,30,4,8,17,30,81,26,27,37
08-06-2023 14:45,12,27,4,7,16,30,83,26,27,37
08-06-2023 15:00,13,32,5,8,16,29,86,26,26,35
08-06-2023 15:15,15,33,5,9,17,29,86,26,27,35
08-06-2023 15:30,16,30,6,9,17,29,85,26,27,36
08-06-2023 15:45,14,30,5,8,15,29,84,25,26,34
08-06-2023 16:00,13,28,5,8,15,28,86,26,26,34
08-06-2023 16:15,11,25,4,7,12,28,86,26,26,34
08-06-2023 16:30,12,25,4,8,14,29,86,26,27,35
08-06-2023 16:45,14,28,5,8,16,29,85,26,26,35
08-06-2023 17:00,12,32,4,7,15,29,84,26,26,35
08-06-2023 17:15,13,32,4,8,16,29,83,26,26,36
08-06-2023 17:30,12,30,4,7,14,29,84,26,26,35
08-06-2023 17:45,11,25,4,6,14,29,85,26,27,36
08-06-2023 18:00,13,25,4,8,16,29,84,26,27,36
08-06-2023 18:15,16,40,5,10,21,29,83,26,26,35
08-06-2023 18:30,12,28,4,7,15,29,84,26,26,35
08-06-2023 18:45,14,37,5,8,17,28,86,26,26,34
08-06-2023 19:00,23,48,10,14,22,28,87,26,27,35
08-06-2023 19:15,16,33,6,10,19,28,88,26,26,34
08-06-2023 19:30,14,33,5,9,16,28,87,26,26,34
08-06-2023 19:45,18,33,7,11,18,28,87,26,26,34
08-06-2023 20:00,17,35,6,10,18,28,87,26,26,33
08-06-2023 20:15,15,32,6,9,16,28,88,26,26,34
08-06-2023 20:30,14,30,6,9,16,28,88,26,26,33
08-06-2023 20:45,15,30,5,9,17,28,88,26,26,34
08-06-2023 21:00,15,32,6,9,17,28,89,26,26,34
08-06-2023 21:15,13,25,5,8,14,28,88,26,26,33
08-06-2023 21:30,17,30,6,10,18,28,87,26,26,33
08-06-2023 21:45,16,32,6,10,18,28,87,25,26,33
08-06-2023 22:00,15,32,6,9,17,28,88,25,26,33
08-06-2023 22:15,15,33,6,9,17,28,89,26,26,33
08-06-2023 22:30,16,28,6,10,17,28,90,26,26,33
08-06-2023 22:45,14,37,5,9,16,28,89,26,26,33
08-06-2023 23:00,13,30,5,8,16,28,90,26,26,33
08-06-2023 23:15,13,27,5,8,15,28,88,25,26,33
08-06-2023 23:30,14,38,5,8,16,28,89,26,26,33
08-06-2023 23:45,19,42,7,12,21,28,88,26,26,33
08-07-2023 00:00,15,28,5,9,17,28,89,26,26,33
08-06-2023 23:15,13,27,5,8,15,28,88,25,26,33
08-06-2023 23:30,14,38,5,8,16,28,89,26,26,33
08-06-2023 23:45,19,42,7,12,21,28,88,26,26,33
08-07-2023 00:00,15,28,5,9,17,28,89,26,26,33
